id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1136138137735755727,https://www.airbnb.com/rooms/1136138137735755727,20241223204511,2024-12-24,city scrape,App nr.4 - 1 Bedroom apartment with kitchen.,From this charming accommodation you are so close to popular shops and restaurants. 4 minutes walk to the Rotterdam Central train station. The shopping center and a large supermarket are in walking distance. Nearby are nice bars and popular entertainment venues.,,https://a0.muscache.com/pictures/miso/Hosting-1136138137735755727/original/93bd3a2d-c011-4dbe-bbc8-ad01faeeaf22.jpeg,88108496,https://www.airbnb.com/users/show/88108496,Vyash,2016-08-05,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-88108496/original/11ee998e-e46b-452f-b7e2-63b49937b6d7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-88108496/original/11ee998e-e46b-452f-b7e2-63b49937b6d7.jpeg?aki_policy=profile_x_medium,,11,19,"['email', 'phone']",t,t,,Provenierswijk,Noord,51.9269,4.47195,Room in hotel,Private room,3,1.0,1 private bath,1,0,"[""Wifi"", ""Hot water"", ""Iron"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Wine glasses"", ""Self check-in"", ""Toaster"", ""Hot water kettle"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Body soap"", ""Keypad"", ""Coffee"", ""Stove"", ""Microwave"", ""Dryer"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker"", ""Fire extinguisher"", ""Cleaning products"", ""Shampoo"", ""TV""]",$96.00,1,365,1,1,1125,1125,1.0,1125.0,,t,19,39,68,319,2024-12-24,6,6,0,2024-06-23,2024-10-12,5.0,5.0,4.83,4.83,5.0,5.0,4.83,Exempt,t,11,10,1,0,0.97
1136283193126357035,https://www.airbnb.com/rooms/1136283193126357035,20241223204511,2024-12-23,city scrape,Awesome place to stay,Enjoy easy access to popular shops and restaurants from this charming place to stay.<br />Breakfast on your request for 8€,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzNjI4MzE5MzEyNjM1NzAzNQ%3D%3D/original/85641fcb-95ff-4a7a-8608-be029c95e2d5.jpeg,572115821,https://www.airbnb.com/users/show/572115821,Adam,2024-04-13,"Rotterdam, Netherlands",I love to explore different cultures and traditions & diversity in food,within a few hours,100%,30%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,2,"['email', 'phone']",f,t,,Tarwewijk,Charlois,51.89396,4.49317,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1,1,"[""Dedicated workspace"", ""Wifi"", ""Hot water"", ""Bathtub"", ""Iron"", ""Body soap"", ""Room-darkening shades"", ""Washer"", ""Bed linens"", ""Coffee"", ""Breakfast"", ""TV"", ""First aid kit"", ""Microwave""]",$79.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,86,266,2024-12-23,1,1,0,2024-06-13,2024-06-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,DE22QWE18Q36BAOP09XW,f,2,0,2,0,0.15
1137441716204391117,https://www.airbnb.com/rooms/1137441716204391117,20241223204511,2024-12-23,city scrape,App nr.1-1 bedroom Apartment in the centre Rott,"The apartment has all the essentials for a fantastic stay. The mall and train station is within walking distance. There is also a large supermarket, cafes, and restaurants within walking distance. An ideal place if you want to visit Rotterdam or explore the Netherlands by train.",,https://a0.muscache.com/pictures/miso/Hosting-1137441716204391117/original/65c8037b-7190-4029-96c9-6709f1d9b16b.jpeg,88108496,https://www.airbnb.com/users/show/88108496,Vyash,2016-08-05,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-88108496/original/11ee998e-e46b-452f-b7e2-63b49937b6d7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-88108496/original/11ee998e-e46b-452f-b7e2-63b49937b6d7.jpeg?aki_policy=profile_x_medium,,11,19,"['email', 'phone']",t,t,,Provenierswijk,Noord,51.92759620345577,4.471417460327141,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Wifi"", ""Hot water"", ""Iron"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Bed linens"", ""First aid kit"", ""Wine glasses"", ""Self check-in"", ""Hot water kettle"", ""Refrigerator"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Essentials"", ""Body soap"", ""Keypad"", ""Coffee"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker"", ""Fire extinguisher"", ""Lake access"", ""Shampoo"", ""TV""]",$96.00,1,365,1,1,1125,1125,1.0,1125.0,,t,16,39,67,301,2024-12-23,12,12,0,2024-05-01,2024-11-12,4.92,4.92,4.83,4.92,5.0,5.0,4.75,Exempt,t,11,10,1,0,1.52
1138271607137199494,https://www.airbnb.com/rooms/1138271607137199494,20241223204511,2024-12-23,city scrape,Cozy apartment with ensuite bathroom,"Cozy apartment in popular area on the peninsula of Katendrecht. Park view, near Fenix Food Factory, Hotel New York, SS Rotterdam. City centre = 10 minutes by bike.<br /><br />You enter your 35m2  apartment by your own front door with lock. <br />Living room with desk, ergonomic deckchair, cozy corner with couch & easy chair.<br />Modern & spacious ensuite bathroom with toilet, double sink and bathtub.<br />The double bed is in a small cove.<br />Two flights of steep stairs bring you to a large kitchen (shared with host only)",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzODI3MTYwNzEzNzE5OTQ5NA%3D%3D/original/1baa3799-bd6d-4537-85d5-2d6ec269476c.jpeg,16989464,https://www.airbnb.com/users/show/16989464,Bernadette,2014-06-19,"Rotterdam, Netherlands","Easy going, artist, philosophy student, projectmanager for NGO's. 
Cozy house, lots of wood and second hand furniture. No luxury, no pets.
Steep stairs, not suitable for big and heavy luggage or people who are not fit.
If you are independent, easy going and a bit bohèmien, like me, you are most welcome.
Bernadette.",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-16989464/original/ae1d7975-d20e-4366-98d5-c5cb9e87ab2e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-16989464/original/ae1d7975-d20e-4366-98d5-c5cb9e87ab2e.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,,Katendrecht,Feijenoord,51.8999841,4.4800276,Private room in rental unit,Private room,2,1.0,1 private bath,1,4,"[""Dedicated workspace"", ""Wifi"", ""Heating"", ""Kitchen"", ""Host greets you"", ""Washer"", ""Books and reading material""]",$55.00,3,90,1,3,90,90,3.0,90.0,,t,0,2,2,18,2024-12-23,6,6,0,2024-05-23,2024-11-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0599 A5C2 4C5D 0DF9 14A3,f,1,0,1,0,0.84
1138502182978034765,https://www.airbnb.com/rooms/1138502182978034765,20241223204511,2024-12-24,previous scrape,Appartement Kralingen Rotterdam met parkeerplaats,"New stylishly furnished apartment with many amenities.<br /><br />Apartment 4th floor overlooking the Erasmus University Rotterdam, stadium Excelsior Rotterdam, historic Kralingen and the Kralingse Bos.<br />There are lifts in the apartment building. <br />Location in the city center of shopping street Kralingen, Lusthofstraat.<br /><br />Shared courtyard garden on the 1st floor.<br />Metro Gerdesiaweg and Voorschoterlaan, tram Mecklenburglaan.","“Kralingen”. A 2 bedroom luxurious apartment in the heart of Kralingen. The cozy, historic neighborhood of Rotterdam. With all the amenities you can imagine. A pleasant shopping street, Lusthofstraat, with nice shops and catering establishments. <br />Within walking distance:<br />RET Metro station Gerdesiaweg and Voorschoterlaan<br />Tram<br />City center Rotterdam <br />Kralingse Bos<br />Erasmus University Rotterdam <br />Excelsior Rotterdam<br />Maas",https://a0.muscache.com/pictures/hosting/Hosting-1138502182978034765/original/258ff04c-668d-4604-aaff-6336d6a543a6.jpeg,304456173,https://www.airbnb.com/users/show/304456173,Madelon,2019-10-25,"Rotterdam, Netherlands","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-304456173/original/f2d4f7b4-463f-4ea2-a565-003d0d90ee3e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-304456173/original/f2d4f7b4-463f-4ea2-a565-003d0d90ee3e.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Kralingen West,Kralingen-Crooswijk,51.9242122,4.5101841,Entire rental unit,Entire home/apt,2,,1.5 baths,1,,"[""City skyline view"", ""Garden view"", ""Smoking allowed"", ""Wifi"", ""Hot water"", ""Park view"", ""Bathtub"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Rice maker"", ""Private entrance"", ""Bed linens"", ""Clothing storage"", ""Wine glasses"", ""Toaster"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""Courtyard view"", ""Hangers"", ""Oven"", ""Dishwasher"", ""Blender"", ""Dining table"", ""Books and reading material"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Free parking on premises"", ""Dedicated workspace"", ""TV""]",,1,60,1,1,60,60,1.0,60.0,,t,0,21,51,320,2024-12-24,7,7,1,2024-07-09,2024-11-30,3.57,3.86,3.29,4.14,4.29,5.0,3.71,0599 78B1 34B0 8B02 9FC9,f,1,1,0,0,1.24
1138507990947641916,https://www.airbnb.com/rooms/1138507990947641916,20241223204511,2024-12-24,previous scrape,Goudsesingel - City Centre,"This well furnished apartment is located in the city center of Rotterdam. From the balcony at the front, you can look out over the entire Goudsesingel with its green Plantans. All restaurants, shops and markets are just a stone's throw away. <br /><br />The apartment has a balcony in the front and back and can accommodate 4 people. There is 1 master bedroom and 1 comfortable sofa bed for 2 persons.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzODUwNzk5MDk0NzY0MTkxNg%3D%3D/original/cf23e2b7-6c52-4f68-a46e-8fc6fa661b86.jpeg,43097560,https://www.airbnb.com/users/show/43097560,Brent,2015-09-01,"Rotterdam, Netherlands","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-43097560/original/61d7ed8a-d5fd-4549-a8a1-ed6bada82db7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-43097560/original/61d7ed8a-d5fd-4549-a8a1-ed6bada82db7.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Rubroek,Kralingen-Crooswijk,51.92491,4.49068,Entire rental unit,Entire home/apt,4,,1 bath,1,,"[""Wifi"", ""Hot water"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Bed linens"", ""Clothing storage"", ""Conditioner"", ""First aid kit"", ""Free dryer \u2013 In unit"", ""Other electric stove"", ""Wine glasses"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hot water kettle"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Oven"", ""Freezer"", ""Dishwasher"", ""Essentials"", ""Free washer \u2013 In unit"", ""Body soap"", ""Dining table"", ""Coffee"", ""Outdoor dining area"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker: drip coffee maker, Nespresso"", ""Shower gel"", ""Cleaning products"", ""Shampoo"", ""TV""]",,3,60,3,3,60,60,3.0,60.0,,t,0,0,0,0,2024-12-24,5,5,0,2024-04-28,2024-11-03,5.0,5.0,5.0,4.8,5.0,4.6,5.0,0599 10C1 E464 A82B AF8E,t,1,1,0,0,0.62
1139708096113454086,https://www.airbnb.com/rooms/1139708096113454086,20241223204511,2024-12-23,city scrape,Cozy room close to centrum- easy public transport.,"Enjoy your stay in our cozy home with an excellent location:<br /><br />	•	🚶‍♂️ 400 meters to the nearest TRAM and BUS stop<br />	•	🚇 1.8 km to Slinge metro station<br />	•	🎫 2.1 km (25-minute walk) to the Ahoy event center<br />	•	🚄 One-hour journey to Amsterdam, Utrecht, and Eindhoven<br /><br />The home is perfect for animal lovers, featuring two friendly Labradors: Hero and Hope. We offer a cozy, comfortably furnished interior and amenities:<br /><br />	•	🍽️ Fully equipped kitchen<br />	•	🔥 Grill<br />	•	☕ Modern coffee machine",,https://a0.muscache.com/pictures/hosting/Hosting-1139708096113454086/original/58711bb0-4ddc-4342-966d-be87b589e0b4.jpeg,219694769,https://www.airbnb.com/users/show/219694769,Kuba,2018-10-09,"Rotterdam, Netherlands","",within an hour,100%,85%,f,https://a0.muscache.com/im/pictures/user/User-219694769/original/57e244a4-7ee8-4b47-8ad7-23dbcb6b4e40.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-219694769/original/57e244a4-7ee8-4b47-8ad7-23dbcb6b4e40.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Zuidwijk,Charlois,51.8726,4.50007,Private room in townhouse,Private room,2,1.0,1 shared bath,1,0,"[""Wifi"", ""Hot water"", ""Iron"", ""Kitchen"", ""Room-darkening shades"", ""Washer"", ""Life size games"", ""Bed linens"", ""Pets allowed"", ""Exercise equipment"", ""Clothing storage: closet"", ""Wine glasses"", ""BBQ grill"", ""Paid parking lot on premises"", ""Toaster"", ""Extra pillows and blankets"", ""Baby safety gates"", ""Hot water kettle"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Oven"", ""Freezer"", ""Dishwasher"", ""Blender"", ""Baking sheet"", ""Essentials"", ""Body soap"", ""Dining table"", ""Coffee"", ""Books and reading material"", ""Long term stays allowed"", ""Stove"", ""Microwave"", ""Lock on bedroom door"", ""Smoke alarm"", ""Host greets you"", ""Coffee maker"", ""Patio or balcony"", ""Cleaning products"", ""TV"", ""Board games"", ""Outdoor furniture""]",$100.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,87,355,2024-12-23,7,7,0,2024-05-23,2024-10-20,5.0,4.86,5.0,5.0,4.86,4.86,4.71,0599 98FB 0073 BA0A 6E81,f,1,0,1,0,0.98
1140828732586811007,https://www.airbnb.com/rooms/1140828732586811007,20241223204511,2024-12-23,city scrape,Lovely beach house near the sea,"From the living room, you have French doors to the terrace. Under the pergola, there is a lovely large dining table. The garden enjoys sunshine all day until evening. Situated in a fine holiday park right by the dunes and 5 minutes walk from the beach. The well-maintained and peaceful recreation resort Hoek van Holland is a lovely place to be. The friendly and cozy atmosphere will make you feel at home, and it will be relaxing immediately upon arrival This recreational home is in the Hoek v ...","General supplies: Vacations super HoogZand, 460 meters<br />General supplies: Lidl, 1,7 km<br />General supplies: AH Prins Hendrikstraat, 1,8 km<br />General supplies: Groszek 2, 1,9 km<br />Restaurants: Inas Snackbar, 420 meter<br />Restaurants: Snackbar De Pier, 420 meters<br />Restaurants: PLSTK Café, 480 meter<br />Restaurants: Hoekse Vishandel, 650 meters<br />Train station: Hoek van Holland Haven, 6.1 km<br />Train station: Maassluis West, 13,5 km<br />Train station: The Hague Moerwijk, 19.3 km<br />Train station: Rijswijk, 21.8 km",https://a0.muscache.com/pictures/prohost-api/Hosting-1140828732586811007/original/737529cd-4f11-40c9-b372-25e0223d33a7.jpeg,567847864,https://www.airbnb.com/users/show/567847864,Pauline Villa For You,2024-03-19,"Amsterdam, Netherlands","Hello, I’m Pauline I’m part of the Villa for You Succes Team. My colleagues and I are more than happy to assist you with your questions before, during and after your holiday. 

Villa for You is a specialist in the rental of high-quality holiday homes in Europe. To guarantee this quality, we visit our villas personally. We check everything on site and discuss and exchange experiences with our hospitable homeowners.",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/User-567847864/original/4b30e730-6b2c-4cdd-aa69-921d87aaded1.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-567847864/original/4b30e730-6b2c-4cdd-aa69-921d87aaded1.png?aki_policy=profile_x_medium,,106,109,"['email', 'phone']",t,t,"Hoek van Holland, Zuid-Holland, Netherlands",Strand en Duin,Hoek van Holland,51.9938570898,4.1278650141,Entire chalet,Entire home/apt,2,1.0,1 bath,1,1,"[""Cooking basics"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Heating"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Keypad"", ""Bed linens"", ""Dishes and silverware"", ""Cleaning products"", ""Self check-in""]",$146.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-12-23,5,5,0,2024-05-06,2024-08-02,5.0,5.0,4.8,5.0,5.0,5.0,4.8,,t,1,1,0,0,0.65
1141641571873908331,https://www.airbnb.com/rooms/1141641571873908331,20241223204511,2024-12-23,city scrape,Groepsverblijf centrum 5 minuten van het station,"From this place you and your friends can visit all the highlights in Rotterdam . Right in the centre of Rotterdam.❗️only accessible by very steep stairs 3rd floor❗️Everything within walking distance, restaurants, grocery store, pubs etc. 5 minute walk from central station.<br />Only book if you can accept a basic accommodation: Clean sheets & shower. Minimum of 4 persons!<br />Because it is situated in the city centre you might experience loud noises so do bring your ear plugs when you are a light sleeper.",,https://a0.muscache.com/pictures/hosting/Hosting-1141641571873908331/original/9934cc82-358a-4597-8d22-3350ad72ae5c.jpeg,4961550,https://www.airbnb.com/users/show/4961550,Urbian,2013-02-04,"Rotterdam, Netherlands",Hi we run the Airbnb and hope that you will enjoy your stay!,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/User/original/68668275-a1e6-4d0f-9b12-9c77ae4ff5ea.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/68668275-a1e6-4d0f-9b12-9c77ae4ff5ea.jpeg?aki_policy=profile_x_medium,,6,8,"['email', 'phone']",t,t,,Oude Westen,Rotterdam Centrum,51.92025,4.46761,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2,5,"[""Wifi"", ""Hot water"", ""Iron"", ""Heating"", ""Exterior security cameras on property"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Bed linens"", ""Clothing storage"", ""Conditioner"", ""First aid kit"", ""Wine glasses"", ""Self check-in"", ""Toaster"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Drying rack for clothing"", ""Hot water kettle"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Oven"", ""Freezer"", ""Ethernet connection"", ""Essentials"", ""Body soap"", ""Dining table"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Long term stays allowed"", ""Window guards"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Smart lock"", ""EV charger"", ""Cleaning available during stay"", ""Coffee maker"", ""Shower gel"", ""Baby bath"", ""Fire extinguisher"", ""Cleaning products"", ""TV"", ""Board games"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",$131.00,2,365,2,2,365,365,2.0,365.0,,t,19,37,65,241,2024-12-23,14,14,1,2024-05-19,2024-11-25,4.64,5.0,4.29,4.86,4.79,4.86,4.79,0599 CF11 66B5 DF0B D739,t,6,2,4,0,1.92
1141857383161494058,https://www.airbnb.com/rooms/1141857383161494058,20241223204511,2024-12-24,city scrape,"Big familyhouse near a beach, 30 minutes to center","It is a family house with plenty of space and 4 bedrooms (a total of 7 beds plus possibly 2 separate mattresses/good air mattresses)<br />Parking is possible in front of the door and is free of charge. <br />The house is close to a small shopping center and beach with boulevard, where all kinds of restaurants are located. Next to the beach there are all kinds of recreational opportunities.<br />The metro is also nearby,  which takes you to the center of Rotterdam within half an hour.<br />Around the seven hay ponds is a nature reserve where you can cycle, skate and hike.",,https://a0.muscache.com/pictures/miso/Hosting-1141857383161494058/original/986dcc25-6f8c-452e-81aa-297f03ef099c.jpeg,136356156,https://www.airbnb.com/users/show/136356156,Coranne,2017-06-22,Netherlands,"",within an hour,100%,44%,f,https://a0.muscache.com/im/pictures/user/User-136356156/original/118f2cf6-a242-438a-b234-d5e63e0a280e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-136356156/original/118f2cf6-a242-438a-b234-d5e63e0a280e.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Nesselande,Prins Alexander,51.9829664,4.584648,Entire home,Entire home/apt,9,1.0,1 bath,4,4,"[""Smoke alarm"", ""Free parking on premises"", ""Piano"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Heating"", ""Kitchen"", ""Washer"", ""Sound system"", ""Lake access"", ""TV"", ""Books and reading material"", ""Lockbox"", ""Self check-in""]",$279.00,2,365,2,2,365,365,2.0,365.0,,t,3,3,12,41,2024-12-24,3,3,0,2024-08-19,2024-11-02,5.0,4.67,4.67,5.0,5.0,4.67,5.0,0599 4932 9F43 50BB F08A,f,1,1,0,0,0.70
1142002824037558740,https://www.airbnb.com/rooms/1142002824037558740,20241223204511,2024-12-24,city scrape,boathouse 9-11p @boco living Rotterdam Marina,,"Shops, supermarkets, tennis courts, foodhallen, gym, waterways, historic walks, Erasmus bridge and great connections with public transport.",https://a0.muscache.com/pictures/hosting/Hosting-1142002824037558740/original/d262ce87-9b20-4ccf-b95e-ba8d09112d48.jpeg,15381866,https://www.airbnb.com/users/show/15381866,Marcel Karel,2014-05-11,"Rotterdam, Netherlands",Aloha! Welcome to BOCO. Boat coliving on boathouses together.,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-15381866/original/5534878c-94e4-4bed-bee3-7becfe751276.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-15381866/original/5534878c-94e4-4bed-bee3-7becfe751276.jpeg?aki_policy=profile_x_medium,,12,12,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Kop van Zuid - Entrepot,Feijenoord,51.9079706,4.5007087,Houseboat,Entire home/apt,11,4.0,4 baths,6,9,"[""City skyline view"", ""Smoking allowed"", ""Theme room"", ""Wifi"", ""Hot water"", ""Iron"", ""Heating"", ""Crib"", ""Exterior security cameras on property"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""Washer"", ""Carbon monoxide alarm"", ""Rice maker"", ""Bed linens"", ""Clothing storage"", ""Private entrance"", ""Pets allowed"", ""Exercise equipment"", ""First aid kit"", ""Other electric stove"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Outdoor shower"", ""Self check-in"", ""Toaster"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Drying rack for clothing"", ""Hot water kettle"", ""Children's playroom"", ""Marina view"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Oven"", ""Freezer"", ""Movie theater"", ""Dishwasher"", ""Paid parking on premises"", ""Building staff"", ""Ethernet connection"", ""Kayak"", ""Canal view"", ""Dining table"", ""Gym"", ""Laundromat nearby"", ""Outdoor dining area"", ""Books and reading material"", ""Boat slip"", ""Harbor view"", ""Long term stays allowed"", ""Waterfront"", ""Dryer"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Coffee maker"", ""Patio or balcony"", ""Fire extinguisher"", ""River view"", ""Sound system"", ""Cleaning products"", ""TV"", ""Lake access"", ""Outdoor furniture""]",$975.00,30,730,30,30,1125,1125,30.0,1125.0,,t,27,57,87,362,2024-12-24,8,8,0,2024-05-26,2024-08-18,4.88,4.88,4.63,4.75,5.0,4.88,4.63,Exempt,t,11,6,5,0,1.13
1142120545014202936,https://www.airbnb.com/rooms/1142120545014202936,20241223204511,2024-12-24,city scrape,Bruzer boat @boco living Rotterdam Marina,"Welcome to the Bruzer Boathouse, a hidden gem nestled in the enchanting marina of Rotterdam. This charming retreat offers a unique blend of modern comfort and nautical charm, perfect for those seeking a memorable waterfront escape. With stunning views of the marina and the city skyline, this boathouse provides a serene setting for relaxation and exploration. Experience the magic of Rotterdam from the comfort of your own private boathouse at the Bruzer - your perfect getaway awaits.",,https://a0.muscache.com/pictures/miso/Hosting-660904781721519275/original/15b42b69-52e0-404b-9e2a-27cc0769a4f5.jpeg,15381866,https://www.airbnb.com/users/show/15381866,Marcel Karel,2014-05-11,"Rotterdam, Netherlands",Aloha! Welcome to BOCO. Boat coliving on boathouses together.,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-15381866/original/5534878c-94e4-4bed-bee3-7becfe751276.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-15381866/original/5534878c-94e4-4bed-bee3-7becfe751276.jpeg?aki_policy=profile_x_medium,,12,12,"['email', 'phone']",t,t,,Kop van Zuid - Entrepot,Feijenoord,51.90763,4.49979,Houseboat,Entire home/apt,5,1.0,1 bath,3,6,"[""Smoking allowed"", ""High chair"", ""Wifi"", ""Hot water"", ""Children\u2019s dinnerware"", ""Iron"", ""Heating"", ""Crib"", ""Kitchen"", ""Outdoor playground"", ""Washer"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Bed linens"", ""Clothing storage"", ""Pets allowed"", ""First aid kit"", ""BBQ grill"", ""Outdoor shower"", ""Self check-in"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hot water kettle"", ""Mini fridge"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Freezer"", ""Paid parking on premises"", ""Building staff"", ""Ethernet connection"", ""Kayak"", ""Essentials"", ""Dining table"", ""Fire pit"", ""Coffee"", ""Ping pong table"", ""Laundromat nearby"", ""Outdoor dining area"", ""Books and reading material"", ""Boat slip"", ""Free street parking"", ""Backyard"", ""Long term stays allowed"", ""Bikes"", ""Children\u2019s books and toys"", ""Waterfront"", ""Dryer"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Free parking on premises"", ""Cleaning available during stay"", ""Coffee maker"", ""Patio or balcony"", ""Fire extinguisher"", ""Sound system"", ""Lake access"", ""Cleaning products"", ""TV"", ""Outdoor furniture"", ""Luggage dropoff allowed""]",$198.00,2,1125,2,3,2,1125,2.0,995.4,,t,26,54,83,260,2024-12-24,9,9,0,2024-05-23,2024-08-10,4.89,4.89,4.67,5.0,5.0,5.0,4.78,Exempt,t,11,6,5,0,1.25
